2025-10-17 10:58:54 | debug_robo_cima | INFO | Iniciando logs de depuração para robo_cima
2025-10-17 10:58:54 | debug_robo_cima | INFO | Arquivo de log: logs\depuracao\robo_cima_20251017_105854.log
2025-10-17 10:58:54 | debug_robo_cima | WARNING | ⚠️ Instancia do GeradorPilar nao disponivel para alterar checkbox
2025-10-17 10:59:43 | debug_robo_cima | INFO | Iniciando logs de depuração para robo_cima
2025-10-17 10:59:43 | debug_robo_cima | INFO | Arquivo de log: logs\depuracao\robo_cima_20251017_105943.log
2025-10-17 10:59:43 | debug_robo_cima | INFO | 
----------------------------------------
2025-10-17 10:59:43 | debug_robo_cima | INFO | 📌 DEFINIÇÃO DE GLOBAIS PILAR ESPECIAL
2025-10-17 10:59:43 | debug_robo_cima | INFO | ----------------------------------------
2025-10-17 10:59:43 | debug_robo_cima | INFO | ℹ️ 🔄 Recebido para definir: <class 'dict'> com 37 itens
2025-10-17 10:59:43 | debug_robo_cima | INFO | ℹ️ 🔄 ID do objeto globais recebido: 1698149145536
2025-10-17 10:59:43 | debug_robo_cima | INFO | ℹ️ 🔄 _globais_pilar_especial ANTES: ID=1698151386368, len=0
2025-10-17 10:59:43 | debug_robo_cima | INFO | ℹ️ 🔄 _globais_pilar_especial APÓS: ID=1698149145536, len=37
2025-10-17 10:59:43 | debug_robo_cima | INFO | ℹ️ 🔄 Verificação de igualdade: globais is _globais_pilar_especial = True
2025-10-17 10:59:43 | debug_robo_cima | INFO | ℹ️ 🔄 Amostra de chaves recebidas: ['pilar1_paia_posicao', 'pilar1_paib_posicao', 'pilar1_gradea_posicao']
2025-10-17 10:59:43 | debug_robo_cima | INFO | ℹ️ 🔄 Amostra de chaves armazenadas: ['pilar1_paia_posicao', 'pilar1_paib_posicao', 'pilar1_gradea_posicao']
2025-10-17 10:59:43 | debug_robo_cima | INFO | ℹ️ ✅ Globais do pilar especial definidas: 37 valores
2025-10-17 10:59:43 | debug_robo_cima | INFO | ℹ️    Tipo: L
2025-10-17 10:59:43 | debug_robo_cima | INFO | ℹ️    Dimensões: comp_1=222.0, comp_2=222.0
2025-10-17 10:59:43 | debug_robo_cima | INFO | ℹ️    Larguras: larg_1=22.0, larg_2=22.0
2025-10-17 11:00:06 | debug_robo_cima | INFO | 
----------------------------------------
2025-10-17 11:00:06 | debug_robo_cima | INFO | 📌 DEFINIÇÃO DE GLOBAIS PILAR ESPECIAL
2025-10-17 11:00:06 | debug_robo_cima | INFO | ----------------------------------------
2025-10-17 11:00:06 | debug_robo_cima | INFO | ℹ️ 🔄 Recebido para definir: <class 'dict'> com 37 itens
2025-10-17 11:00:06 | debug_robo_cima | INFO | ℹ️ 🔄 ID do objeto globais recebido: 1698234219968
2025-10-17 11:00:06 | debug_robo_cima | INFO | ℹ️ 🔄 _globais_pilar_especial ANTES: ID=1698149145536, len=37
2025-10-17 11:00:06 | debug_robo_cima | INFO | ℹ️ 🔄 _globais_pilar_especial APÓS: ID=1698234219968, len=37
2025-10-17 11:00:06 | debug_robo_cima | INFO | ℹ️ 🔄 Verificação de igualdade: globais is _globais_pilar_especial = True
2025-10-17 11:00:06 | debug_robo_cima | INFO | ℹ️ 🔄 Amostra de chaves recebidas: ['pilar1_paia_posicao', 'pilar1_paib_posicao', 'pilar1_gradea_posicao']
2025-10-17 11:00:06 | debug_robo_cima | INFO | ℹ️ 🔄 Amostra de chaves armazenadas: ['pilar1_paia_posicao', 'pilar1_paib_posicao', 'pilar1_gradea_posicao']
2025-10-17 11:00:06 | debug_robo_cima | INFO | ℹ️ ✅ Globais do pilar especial definidas: 37 valores
2025-10-17 11:00:06 | debug_robo_cima | INFO | ℹ️    Tipo: L
2025-10-17 11:00:06 | debug_robo_cima | INFO | ℹ️    Dimensões: comp_1=222.0, comp_2=222.0
2025-10-17 11:00:06 | debug_robo_cima | INFO | ℹ️    Larguras: larg_1=22.0, larg_2=22.0
