2025-08-11 21:54:08 | debug_robo_cima | INFO | Iniciando logs de depuração para robo_cima
2025-08-11 21:54:08 | debug_robo_cima | INFO | Arquivo de log: logs\depuracao\robo_cima_20250811_215408.log
2025-08-11 21:54:08 | debug_robo_cima | INFO | 
----------------------------------------
2025-08-11 21:54:08 | debug_robo_cima | INFO | 📌 DEFINIÇÃO DE GLOBAIS PILAR ESPECIAL
2025-08-11 21:54:08 | debug_robo_cima | INFO | ----------------------------------------
2025-08-11 21:54:08 | debug_robo_cima | INFO | ℹ️ 🔄 Recebido para definir: <class 'dict'> com 37 itens
2025-08-11 21:54:08 | debug_robo_cima | INFO | ℹ️ 🔄 ID do objeto globais recebido: 1780125928896
2025-08-11 21:54:08 | debug_robo_cima | INFO | ℹ️ 🔄 _globais_pilar_especial ANTES: ID=1780101676608, len=0
2025-08-11 21:54:08 | debug_robo_cima | INFO | ℹ️ 🔄 _globais_pilar_especial APÓS: ID=1780125928896, len=37
2025-08-11 21:54:08 | debug_robo_cima | INFO | ℹ️ 🔄 Verificação de igualdade: globais is _globais_pilar_especial = True
2025-08-11 21:54:08 | debug_robo_cima | INFO | ℹ️ 🔄 Amostra de chaves recebidas: ['tipo_pilar', 'comp_1', 'comp_2']
2025-08-11 21:54:08 | debug_robo_cima | INFO | ℹ️ 🔄 Amostra de chaves armazenadas: ['tipo_pilar', 'comp_1', 'comp_2']
2025-08-11 21:54:08 | debug_robo_cima | INFO | ℹ️ ✅ Globais do pilar especial definidas: 37 valores
2025-08-11 21:54:08 | debug_robo_cima | INFO | ℹ️    Tipo: L
2025-08-11 21:54:08 | debug_robo_cima | INFO | ℹ️    Dimensões: comp_1=200.0, comp_2=200.0
2025-08-11 21:54:08 | debug_robo_cima | INFO | ℹ️    Larguras: larg_1=20.0, larg_2=20.0
