2025-09-16 11:08:40 | debug_robo_cima | INFO | Iniciando logs de depuração para robo_cima
2025-09-16 11:08:40 | debug_robo_cima | INFO | Arquivo de log: logs\depuracao\robo_cima_20250916_110840.log
2025-09-16 11:09:15 | debug_robo_cima | INFO | Iniciando logs de depuração para robo_cima
2025-09-16 11:09:15 | debug_robo_cima | INFO | Arquivo de log: logs\depuracao\robo_cima_20250916_110915.log
2025-09-16 11:09:15 | debug_robo_cima | WARNING | ⚠️ Instancia do GeradorPilar nao disponivel para alterar checkbox
2025-09-16 11:14:14 | debug_robo_cima | WARNING | ⚠️ Instancia do GeradorPilar nao disponivel para alterar checkbox
2025-09-16 11:14:18 | debug_robo_cima | WARNING | ⚠️ Instancia do GeradorPilar nao disponivel para alterar checkbox
2025-09-16 11:14:18 | debug_robo_cima | WARNING | ⚠️ Instancia do GeradorPilar nao disponivel para alterar checkbox
2025-09-16 11:14:19 | debug_robo_cima | WARNING | ⚠️ Instancia do GeradorPilar nao disponivel para alterar checkbox
2025-09-16 11:14:20 | debug_robo_cima | WARNING | ⚠️ Instancia do GeradorPilar nao disponivel para alterar checkbox
2025-09-16 11:14:36 | debug_robo_cima | WARNING | ⚠️ Instancia do GeradorPilar nao disponivel para alterar checkbox
